relative_path,mean_mad
mad/20181121_depthmap_0555_0399_no_mad_M4_FinalMeasurability.tif,0.913824
mad/20181121_depthmap_1007_0264_no_mad_M4_FinalMeasurability.tif,0.906513
mad/20181121_depthmap_1271_0186_no_mad_M4_FinalMeasurability.tif,0.886955
mad/20181121_depthmap_0998_0266_no_mad_M4_FinalMeasurability.tif,0.892068
mad/20181121_depthmap_1422_0142_no_mad_M4_FinalMeasurability.tif,0.833312
mad/20181121_depthmap_1471_0128_no_mad_M4_FinalMeasurability.tif,0.857659
mad/20181121_depthmap_1222_0200_no_mad_M4_FinalMeasurability.tif,0.944719
mad/20181121_depthmap_1348_0164_no_mad_M4_FinalMeasurability.tif,0.867689
mad/20181121_depthmap_0168_0513_no_mad_M4_FinalMeasurability.tif,0.951249
mad/20181121_depthmap_1231_0198_no_mad_M4_FinalMeasurability.tif,0.941196
mad/20181121_depthmap_1515_0116_no_mad_M4_FinalMeasurability.tif,0.0332771
mad/20181121_depthmap_0959_0277_no_mad_M4_FinalMeasurability.tif,0.881291
mad/20181121_depthmap_1057_0249_no_mad_M4_FinalMeasurability.tif,0.846095
mad/20181121_depthmap_1372_0157_no_mad_M4_FinalMeasurability.tif,0.947066
mad/20181121_depthmap_0411_0442_no_mad_M4_FinalMeasurability.tif,0.0125533
mad/20181121_depthmap_0201_0504_no_mad_M4_FinalMeasurability.tif,0.947145
mad/20181121_depthmap_0025_0556_no_mad_M4_FinalMeasurability.tif,0.0888627
mad/20181121_depthmap_1004_0264_no_mad_M4_FinalMeasurability.tif,0.951068
mad/20181121_depthmap_1787_0037_no_mad_M4_FinalMeasurability.tif,0.879362
mad/20181121_depthmap_0020_0557_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1139_0224_no_mad_M4_FinalMeasurability.tif,0.949512
mad/20181121_depthmap_1551_0104_no_mad_M4_FinalMeasurability.tif,0.940597
mad/20181121_depthmap_0180_0510_no_mad_M4_FinalMeasurability.tif,0.944095
mad/20181121_depthmap_0841_0312_no_mad_M4_FinalMeasurability.tif,0.222785
mad/20181121_depthmap_0875_0302_no_mad_M4_FinalMeasurability.tif,0.913026
mad/20181121_depthmap_0917_0291_no_mad_M4_FinalMeasurability.tif,0.507344
mad/20181121_depthmap_1081_0242_no_mad_M4_FinalMeasurability.tif,0.874598
mad/20181121_depthmap_1639_0079_no_mad_M4_FinalMeasurability.tif,0.943794
mad/20181121_depthmap_1272_0185_no_mad_M4_FinalMeasurability.tif,0.845655
mad/20181121_depthmap_1809_0030_no_mad_M4_FinalMeasurability.tif,0.887931
mad/20181121_depthmap_0728_0347_no_mad_M4_FinalMeasurability.tif,0.880646
mad/20181121_depthmap_1805_0031_no_mad_M4_FinalMeasurability.tif,0.658362
mad/20181121_depthmap_0262_0486_no_mad_M4_FinalMeasurability.tif,0.787983
mad/20181121_depthmap_0944_0282_no_mad_M4_FinalMeasurability.tif,0.356951
mad/20181121_depthmap_0554_0398_no_mad_M4_FinalMeasurability.tif,0.860964
mad/20181121_depthmap_1052_0250_no_mad_M4_FinalMeasurability.tif,0.959315
mad/20181121_depthmap_1461_0130_no_mad_M4_FinalMeasurability.tif,0.862783
mad/20181121_depthmap_1724_0055_no_mad_M4_FinalMeasurability.tif,0.830938
mad/20181121_depthmap_1623_0083_no_mad_M4_FinalMeasurability.tif,0.947658
mad/20181121_depthmap_0837_0314_no_mad_M4_FinalMeasurability.tif,0.712899
mad/20181121_depthmap_1537_0109_no_mad_M4_FinalMeasurability.tif,0.864109
mad/20181121_depthmap_1803_0031_no_mad_M4_FinalMeasurability.tif,0.8106
mad/20181121_depthmap_1115_0231_no_mad_M4_FinalMeasurability.tif,0.917731
mad/20181121_depthmap_1735_0051_no_mad_M4_FinalMeasurability.tif,0.829926
mad/20181121_depthmap_0408_0442_no_mad_M4_FinalMeasurability.tif,0.000561806
mad/20181121_depthmap_0265_0485_no_mad_M4_FinalMeasurability.tif,0.719265
mad/20181121_depthmap_0612_0381_no_mad_M4_FinalMeasurability.tif,0.923766
mad/20181121_depthmap_0964_0276_no_mad_M4_FinalMeasurability.tif,0.920552
mad/20181121_depthmap_0915_0290_no_mad_M4_FinalMeasurability.tif,0.790564
mad/20181121_depthmap_1194_0209_no_mad_M4_FinalMeasurability.tif,0.91592
mad/20181121_depthmap_0340_0462_no_mad_M4_FinalMeasurability.tif,0.958529
mad/20181121_depthmap_1629_0082_no_mad_M4_FinalMeasurability.tif,0.933828
mad/20181121_depthmap_0319_0469_no_mad_M4_FinalMeasurability.tif,0.897182
mad/20181121_depthmap_0030_0555_no_mad_M4_FinalMeasurability.tif,0.27641
mad/20181121_depthmap_0126_0526_no_mad_M4_FinalMeasurability.tif,0.944315
mad/20181121_depthmap_1622_0084_no_mad_M4_FinalMeasurability.tif,0.901248
mad/20181121_depthmap_1707_0059_no_mad_M4_FinalMeasurability.tif,0.943892
mad/20181121_depthmap_0134_0523_no_mad_M4_FinalMeasurability.tif,0.944509
mad/20181121_depthmap_0614_0381_no_mad_M4_FinalMeasurability.tif,0.450211
mad/20181121_depthmap_0453_0429_no_mad_M4_FinalMeasurability.tif,0.357422
mad/20181121_depthmap_1826_0025_no_mad_M4_FinalMeasurability.tif,0.738506
mad/20181121_depthmap_1105_0235_no_mad_M4_FinalMeasurability.tif,0.881094
mad/20181121_depthmap_1863_0011_no_mad_M4_FinalMeasurability.tif,0.230621
mad/20181121_depthmap_1172_0215_no_mad_M4_FinalMeasurability.tif,0.913607
mad/20181121_depthmap_0626_0377_no_mad_M4_FinalMeasurability.tif,0.852729
mad/20181121_depthmap_0480_0421_no_mad_M4_FinalMeasurability.tif,0.884737
mad/20181121_depthmap_1676_0069_no_mad_M4_FinalMeasurability.tif,0.919574
mad/20181121_depthmap_0928_0287_no_mad_M4_FinalMeasurability.tif,0.0893716
mad/20181121_depthmap_0490_0418_no_mad_M4_FinalMeasurability.tif,0.902604
mad/20181121_depthmap_0397_0445_no_mad_M4_FinalMeasurability.tif,0.956068
mad/20181121_depthmap_1139_0225_no_mad_M4_FinalMeasurability.tif,0.945505
mad/20181121_depthmap_1028_0257_no_mad_M4_FinalMeasurability.tif,0.910455
mad/20181121_depthmap_0853_0309_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_0291_0477_no_mad_M4_FinalMeasurability.tif,0.82436
mad/20181121_depthmap_0292_0477_no_mad_M4_FinalMeasurability.tif,0.908384
mad/20181121_depthmap_1423_0141_no_mad_M4_FinalMeasurability.tif,0.906766
mad/20181121_depthmap_0305_0473_no_mad_M4_FinalMeasurability.tif,0.931538
mad/20181121_depthmap_0856_0308_no_mad_M4_FinalMeasurability.tif,0.0071358
mad/20181121_depthmap_0109_0531_no_mad_M4_FinalMeasurability.tif,0.957727
mad/20181121_depthmap_1597_0091_no_mad_M4_FinalMeasurability.tif,0.950426
mad/20181121_depthmap_1704_0061_no_mad_M4_FinalMeasurability.tif,0.551626
mad/20181121_depthmap_1304_0177_no_mad_M4_FinalMeasurability.tif,0.635206
mad/20181121_depthmap_0322_0468_no_mad_M4_FinalMeasurability.tif,0.946098
mad/20181121_depthmap_1361_0159_no_mad_M4_FinalMeasurability.tif,0.884734
mad/20181121_depthmap_0260_0486_no_mad_M4_FinalMeasurability.tif,0.893651
mad/20181121_depthmap_1796_0034_no_mad_M4_FinalMeasurability.tif,0.83969
mad/20181121_depthmap_1162_0218_no_mad_M4_FinalMeasurability.tif,0.719707
mad/20181121_depthmap_0007_0562_no_mad_M4_FinalMeasurability.tif,0.00715325
mad/20181121_depthmap_0038_0553_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1534_0109_no_mad_M4_FinalMeasurability.tif,0.943457
mad/20181121_depthmap_0936_0284_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_0238_0493_no_mad_M4_FinalMeasurability.tif,0.848456
mad/20181121_depthmap_0302_0474_no_mad_M4_FinalMeasurability.tif,0.938635
mad/20181121_depthmap_0370_0454_no_mad_M4_FinalMeasurability.tif,0.779805
mad/20181121_depthmap_1425_0141_no_mad_M4_FinalMeasurability.tif,0.86873
mad/20181121_depthmap_0448_0430_no_mad_M4_FinalMeasurability.tif,7.02229E-05
mad/20181121_depthmap_0852_0309_no_mad_M4_FinalMeasurability.tif,0.00385093
mad/20181121_depthmap_0313_0470_no_mad_M4_FinalMeasurability.tif,0.947669
mad/20181121_depthmap_0248_0490_no_mad_M4_FinalMeasurability.tif,0.931188
mad/20181121_depthmap_0943_0283_no_mad_M4_FinalMeasurability.tif,0.661396
mad/20181121_depthmap_1021_0259_no_mad_M4_FinalMeasurability.tif,0.830862
mad/20181121_depthmap_1502_0119_no_mad_M4_FinalMeasurability.tif,0.140423
mad/20181121_depthmap_1141_0224_no_mad_M4_FinalMeasurability.tif,0.915775
mad/20181121_depthmap_1286_0181_no_mad_M4_FinalMeasurability.tif,0.890203
mad/20181121_depthmap_1505_0118_no_mad_M4_FinalMeasurability.tif,0.303877
mad/20181121_depthmap_1746_0048_no_mad_M4_FinalMeasurability.tif,0.90483
mad/20181121_depthmap_1742_0049_no_mad_M4_FinalMeasurability.tif,0.913916
mad/20181121_depthmap_1745_0048_no_mad_M4_FinalMeasurability.tif,0.946434
mad/20181121_depthmap_1508_0118_no_mad_M4_FinalMeasurability.tif,0.832787
mad/20181121_depthmap_1408_0146_no_mad_M4_FinalMeasurability.tif,0.830207
mad/20181121_depthmap_1600_0091_no_mad_M4_FinalMeasurability.tif,0.930216
mad/20181121_depthmap_0109_0532_no_mad_M4_FinalMeasurability.tif,0.908109
mad/20181121_depthmap_0172_0513_no_mad_M4_FinalMeasurability.tif,0.871224
mad/20181121_depthmap_1280_0183_no_mad_M4_FinalMeasurability.tif,0.945922
mad/20181121_depthmap_1867_0005_no_mad_M4_FinalMeasurability.tif,0.914156
mad/20181121_depthmap_0909_0292_no_mad_M4_FinalMeasurability.tif,0.348179
mad/20181121_depthmap_1775_0040_no_mad_M4_FinalMeasurability.tif,0.941413
mad/20181121_depthmap_0867_0305_no_mad_M4_FinalMeasurability.tif,0.0544023
mad/20181121_depthmap_1749_0047_no_mad_M4_FinalMeasurability.tif,0.95672
mad/20181121_depthmap_0089_0537_no_mad_M4_FinalMeasurability.tif,0.806457
mad/20181121_depthmap_0236_0494_no_mad_M4_FinalMeasurability.tif,0.839238
mad/20181121_depthmap_1494_0122_no_mad_M4_FinalMeasurability.tif,0.715909
mad/20181121_depthmap_0588_0388_no_mad_M4_FinalMeasurability.tif,0.935066
mad/20181121_depthmap_0787_0329_no_mad_M4_FinalMeasurability.tif,0.914627
mad/20181121_depthmap_1183_0212_no_mad_M4_FinalMeasurability.tif,0.884516
mad/20181121_depthmap_0138_0522_no_mad_M4_FinalMeasurability.tif,0.959017
mad/20181121_depthmap_1276_0184_no_mad_M4_FinalMeasurability.tif,0.814371
mad/20181121_depthmap_1785_0037_no_mad_M4_FinalMeasurability.tif,0.907576
mad/20181121_depthmap_1590_0094_no_mad_M4_FinalMeasurability.tif,0.939489
mad/20181121_depthmap_0969_0275_no_mad_M4_FinalMeasurability.tif,0.874736
mad/20181121_depthmap_0491_0418_no_mad_M4_FinalMeasurability.tif,0.652925
mad/20181121_depthmap_0896_0296_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_0774_0332_no_mad_M4_FinalMeasurability.tif,0.785697
mad/20181121_depthmap_1864_0011_no_mad_M4_FinalMeasurability.tif,0.186605
mad/20181121_depthmap_1089_0240_no_mad_M4_FinalMeasurability.tif,0.902456
mad/20181121_depthmap_1396_0150_no_mad_M4_FinalMeasurability.tif,0.730746
mad/20181121_depthmap_0360_0456_no_mad_M4_FinalMeasurability.tif,0.84693
mad/20181121_depthmap_1074_0243_no_mad_M4_FinalMeasurability.tif,0.396466
mad/20181121_depthmap_0664_0366_no_mad_M4_FinalMeasurability.tif,0.854939
mad/20181121_depthmap_0703_0354_no_mad_M4_FinalMeasurability.tif,0.607983
mad/20181121_depthmap_0401_0445_no_mad_M4_FinalMeasurability.tif,0.919195
mad/20181121_depthmap_1797_0033_no_mad_M4_FinalMeasurability.tif,0.947494
mad/20181121_depthmap_0580_0391_no_mad_M4_FinalMeasurability.tif,0.939598
mad/20181121_depthmap_1654_0074_no_mad_M4_FinalMeasurability.tif,0.878708
mad/20181121_depthmap_0965_0276_no_mad_M4_FinalMeasurability.tif,0.777598
mad/20181121_depthmap_0371_0454_no_mad_M4_FinalMeasurability.tif,0.958175
mad/20181121_depthmap_1157_0219_no_mad_M4_FinalMeasurability.tif,0.936358
mad/20181121_depthmap_0083_0538_no_mad_M4_FinalMeasurability.tif,0.664477
mad/20181121_depthmap_0208_0501_no_mad_M4_FinalMeasurability.tif,0.920835
mad/20181121_depthmap_1114_0232_no_mad_M4_FinalMeasurability.tif,0.935072
mad/20181121_depthmap_1170_0216_no_mad_M4_FinalMeasurability.tif,0.933376
mad/20181121_depthmap_0179_0510_no_mad_M4_FinalMeasurability.tif,0.912354
mad/20181121_depthmap_1188_0210_no_mad_M4_FinalMeasurability.tif,0.952996
mad/20181121_depthmap_0165_0514_no_mad_M4_FinalMeasurability.tif,0.908876
mad/20181121_depthmap_1305_0176_no_mad_M4_FinalMeasurability.tif,0.928593
mad/20181121_depthmap_0412_0441_no_mad_M4_FinalMeasurability.tif,0.47858
mad/20181121_depthmap_0295_0476_no_mad_M4_FinalMeasurability.tif,0.687865
mad/20181121_depthmap_1842_0021_no_mad_M4_FinalMeasurability.tif,0.369205
mad/20181121_depthmap_0087_0539_no_mad_M4_FinalMeasurability.tif,0.950325
mad/20181121_depthmap_1096_0238_no_mad_M4_FinalMeasurability.tif,0.917463
mad/20181121_depthmap_1582_0095_no_mad_M4_FinalMeasurability.tif,0.937953
mad/20181121_depthmap_1544_0106_no_mad_M4_FinalMeasurability.tif,0.926101
mad/20181121_depthmap_1014_0262_no_mad_M4_FinalMeasurability.tif,0.921816
mad/20181121_depthmap_0445_0432_no_mad_M4_FinalMeasurability.tif,0.0182176
mad/20181121_depthmap_1117_0231_no_mad_M4_FinalMeasurability.tif,0.919075
mad/20181121_depthmap_1003_0265_no_mad_M4_FinalMeasurability.tif,0.950836
mad/20181121_depthmap_0745_0342_no_mad_M4_FinalMeasurability.tif,0.844887
mad/20181121_depthmap_0502_0414_no_mad_M4_FinalMeasurability.tif,0.943993
mad/20181121_depthmap_1278_0184_no_mad_M4_FinalMeasurability.tif,0.945917
mad/20181121_depthmap_1700_0061_no_mad_M4_FinalMeasurability.tif,0.948435
mad/20181121_depthmap_1270_0186_no_mad_M4_FinalMeasurability.tif,0.921608
mad/20181121_depthmap_1644_0078_no_mad_M4_FinalMeasurability.tif,0.918195
mad/20181121_depthmap_1227_0198_no_mad_M4_FinalMeasurability.tif,0.919233
mad/20181121_depthmap_1484_0124_no_mad_M4_FinalMeasurability.tif,0.893221
mad/20181121_depthmap_1088_0240_no_mad_M4_FinalMeasurability.tif,0.940422
mad/20181121_depthmap_0110_0531_no_mad_M4_FinalMeasurability.tif,0.765368
mad/20181121_depthmap_1786_0037_no_mad_M4_FinalMeasurability.tif,0.842334
mad/20181121_depthmap_0147_0520_no_mad_M4_FinalMeasurability.tif,0.377887
mad/20181121_depthmap_0963_0276_no_mad_M4_FinalMeasurability.tif,0.598132
mad/20181121_depthmap_1865_0007_no_mad_M4_FinalMeasurability.tif,0.761636
mad/20181121_depthmap_0208_0502_no_mad_M4_FinalMeasurability.tif,0.895005
mad/20181121_depthmap_0504_0413_no_mad_M4_FinalMeasurability.tif,0.72838
mad/20181121_depthmap_0858_0308_no_mad_M4_FinalMeasurability.tif,0.025721
mad/20181121_depthmap_0907_0294_no_mad_M4_FinalMeasurability.tif,0.142272
mad/20181121_depthmap_1546_0106_no_mad_M4_FinalMeasurability.tif,0.839865
mad/20181121_depthmap_1085_0241_no_mad_M4_FinalMeasurability.tif,0.935624
mad/20181121_depthmap_0731_0346_no_mad_M4_FinalMeasurability.tif,0.190367
mad/20181121_depthmap_0255_0487_no_mad_M4_FinalMeasurability.tif,0.831041
mad/20181121_depthmap_0861_0308_no_mad_M4_FinalMeasurability.tif,0.0532222
mad/20181121_depthmap_0812_0321_no_mad_M4_FinalMeasurability.tif,0.358384
mad/20181121_depthmap_0222_0497_no_mad_M4_FinalMeasurability.tif,0.510985
mad/20181121_depthmap_0758_0337_no_mad_M4_FinalMeasurability.tif,0.94892
mad/20181121_depthmap_1832_0023_no_mad_M4_FinalMeasurability.tif,0.957316
mad/20181121_depthmap_0239_0492_no_mad_M4_FinalMeasurability.tif,0.863675
mad/20181121_depthmap_0143_0521_no_mad_M4_FinalMeasurability.tif,0.820064
mad/20181121_depthmap_0394_0446_no_mad_M4_FinalMeasurability.tif,0.962823
mad/20181121_depthmap_0995_0267_no_mad_M4_FinalMeasurability.tif,0.54847
mad/20181121_depthmap_1159_0218_no_mad_M4_FinalMeasurability.tif,0.922516
mad/20181121_depthmap_0816_0320_no_mad_M4_FinalMeasurability.tif,0.000473847
mad/20181121_depthmap_1146_0222_no_mad_M4_FinalMeasurability.tif,0.826684
mad/20181121_depthmap_0819_0319_no_mad_M4_FinalMeasurability.tif,0.297243
mad/20181121_depthmap_0485_0419_no_mad_M4_FinalMeasurability.tif,0.952074
mad/20181121_depthmap_0343_0462_no_mad_M4_FinalMeasurability.tif,0.940911
mad/20181121_depthmap_0419_0439_no_mad_M4_FinalMeasurability.tif,0.758883
mad/20181121_depthmap_1375_0155_no_mad_M4_FinalMeasurability.tif,0.951041
mad/20181121_depthmap_0691_0358_no_mad_M4_FinalMeasurability.tif,0.903318
mad/20181121_depthmap_0798_0326_no_mad_M4_FinalMeasurability.tif,0.379262
mad/20181121_depthmap_0128_0525_no_mad_M4_FinalMeasurability.tif,0.942862
mad/20181121_depthmap_0674_0362_no_mad_M4_FinalMeasurability.tif,0.882863
mad/20181121_depthmap_0748_0340_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1548_0106_no_mad_M4_FinalMeasurability.tif,0.870793
mad/20181121_depthmap_0332_0465_no_mad_M4_FinalMeasurability.tif,0.92158
mad/20181121_depthmap_1441_0137_no_mad_M4_FinalMeasurability.tif,0.687426
mad/20181121_depthmap_1437_0137_no_mad_M4_FinalMeasurability.tif,0.900285
mad/20181121_depthmap_1560_0102_no_mad_M4_FinalMeasurability.tif,0.912379
mad/20181121_depthmap_0541_0403_no_mad_M4_FinalMeasurability.tif,0.683071
mad/20181121_depthmap_0939_0284_no_mad_M4_FinalMeasurability.tif,0.136126
mad/20181121_depthmap_0832_0316_no_mad_M4_FinalMeasurability.tif,0.00314705
mad/20181121_depthmap_0027_0556_no_mad_M4_FinalMeasurability.tif,0.0365687
mad/20181121_depthmap_0178_0510_no_mad_M4_FinalMeasurability.tif,0.935402
mad/20181121_depthmap_0216_0500_no_mad_M4_FinalMeasurability.tif,0.5015
mad/20181121_depthmap_0707_0353_no_mad_M4_FinalMeasurability.tif,0.359529
mad/20181121_depthmap_1607_0088_no_mad_M4_FinalMeasurability.tif,0.950772
mad/20181121_depthmap_1434_0138_no_mad_M4_FinalMeasurability.tif,0.892081
mad/20181121_depthmap_0489_0419_no_mad_M4_FinalMeasurability.tif,0.90098
mad/20181121_depthmap_0499_0416_no_mad_M4_FinalMeasurability.tif,0.919238
mad/20181121_depthmap_0790_0328_no_mad_M4_FinalMeasurability.tif,0.922926
mad/20181121_depthmap_0693_0357_no_mad_M4_FinalMeasurability.tif,0.55075
mad/20181121_depthmap_1030_0256_no_mad_M4_FinalMeasurability.tif,0.898564
mad/20181121_depthmap_1506_0118_no_mad_M4_FinalMeasurability.tif,0.821183
mad/20181121_depthmap_0601_0384_no_mad_M4_FinalMeasurability.tif,0.913023
mad/20181121_depthmap_0497_0416_no_mad_M4_FinalMeasurability.tif,0.577043
mad/20181121_depthmap_0468_0425_no_mad_M4_FinalMeasurability.tif,0.624117
mad/20181121_depthmap_0599_0385_no_mad_M4_FinalMeasurability.tif,0.892438
mad/20181121_depthmap_0768_0335_no_mad_M4_FinalMeasurability.tif,0.0203371
mad/20181121_depthmap_0241_0492_no_mad_M4_FinalMeasurability.tif,0.849452
mad/20181121_depthmap_1304_0176_no_mad_M4_FinalMeasurability.tif,0.902445
mad/20181121_depthmap_0639_0373_no_mad_M4_FinalMeasurability.tif,0.649415
mad/20181121_depthmap_1449_0135_no_mad_M4_FinalMeasurability.tif,0.941819
mad/20181121_depthmap_0963_0277_no_mad_M4_FinalMeasurability.tif,0.443305
mad/20181121_depthmap_0471_0423_no_mad_M4_FinalMeasurability.tif,0.542692
mad/20181121_depthmap_1782_0037_no_mad_M4_FinalMeasurability.tif,0.663751
mad/20181121_depthmap_1776_0040_no_mad_M4_FinalMeasurability.tif,0.86207
mad/20181121_depthmap_0730_0346_no_mad_M4_FinalMeasurability.tif,0.418674
mad/20181121_depthmap_0633_0374_no_mad_M4_FinalMeasurability.tif,0.951606
mad/20181121_depthmap_0877_0302_no_mad_M4_FinalMeasurability.tif,0.94518
mad/20181121_depthmap_0350_0460_no_mad_M4_FinalMeasurability.tif,0.677242
mad/20181121_depthmap_0630_0375_no_mad_M4_FinalMeasurability.tif,0.79304
mad/20181121_depthmap_0566_0395_no_mad_M4_FinalMeasurability.tif,0.805627
mad/20181121_depthmap_1686_0065_no_mad_M4_FinalMeasurability.tif,0.918552
mad/20181121_depthmap_1577_0097_no_mad_M4_FinalMeasurability.tif,0.947772
mad/20181121_depthmap_0632_0375_no_mad_M4_FinalMeasurability.tif,0.422429
mad/20181121_depthmap_1592_0093_no_mad_M4_FinalMeasurability.tif,0.731296
mad/20181121_depthmap_0678_0362_no_mad_M4_FinalMeasurability.tif,0.842099
mad/20181121_depthmap_0934_0285_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1721_0055_no_mad_M4_FinalMeasurability.tif,0.937444
mad/20181121_depthmap_1513_0115_no_mad_M4_FinalMeasurability.tif,0.0125211
mad/20181121_depthmap_1038_0255_no_mad_M4_FinalMeasurability.tif,0.58111
mad/20181121_depthmap_0646_0371_no_mad_M4_FinalMeasurability.tif,0.91099
mad/20181121_depthmap_0782_0331_no_mad_M4_FinalMeasurability.tif,0.720658
mad/20181121_depthmap_0381_0450_no_mad_M4_FinalMeasurability.tif,0.956261
mad/20181121_depthmap_1762_0044_no_mad_M4_FinalMeasurability.tif,0.894871
mad/20181121_depthmap_1105_0234_no_mad_M4_FinalMeasurability.tif,0.929243
mad/20181121_depthmap_1452_0134_no_mad_M4_FinalMeasurability.tif,0.939164
mad/20181121_depthmap_0263_0486_no_mad_M4_FinalMeasurability.tif,0.889677
mad/20181121_depthmap_0016_0559_no_mad_M4_FinalMeasurability.tif,0.0110627
mad/20181121_depthmap_0072_0542_no_mad_M4_FinalMeasurability.tif,0.599125
mad/20181121_depthmap_0492_0417_no_mad_M4_FinalMeasurability.tif,0.953333
mad/20181121_depthmap_0713_0351_no_mad_M4_FinalMeasurability.tif,0.794911
mad/20181121_depthmap_0152_0518_no_mad_M4_FinalMeasurability.tif,0.902963
mad/20181121_depthmap_0142_0522_no_mad_M4_FinalMeasurability.tif,0.862243
mad/20181121_depthmap_0942_0283_no_mad_M4_FinalMeasurability.tif,0.280203
mad/20181121_depthmap_1058_0249_no_mad_M4_FinalMeasurability.tif,0.869729
mad/20181121_depthmap_0032_0554_no_mad_M4_FinalMeasurability.tif,0.833452
mad/20181121_depthmap_0055_0548_no_mad_M4_FinalMeasurability.tif,0.320029
mad/20181121_depthmap_0255_0488_no_mad_M4_FinalMeasurability.tif,0.614526
mad/20181121_depthmap_0323_0468_no_mad_M4_FinalMeasurability.tif,0.890773
mad/20181121_depthmap_0360_0457_no_mad_M4_FinalMeasurability.tif,0.515672
mad/20181121_depthmap_1821_0027_no_mad_M4_FinalMeasurability.tif,0.51059
mad/20181121_depthmap_1170_0215_no_mad_M4_FinalMeasurability.tif,0.958463
mad/20181121_depthmap_0679_0361_no_mad_M4_FinalMeasurability.tif,0.643014
mad/20181121_depthmap_1078_0243_no_mad_M4_FinalMeasurability.tif,0.910252
mad/20181121_depthmap_0973_0274_no_mad_M4_FinalMeasurability.tif,0.951328
mad/20181121_depthmap_0253_0488_no_mad_M4_FinalMeasurability.tif,0.956432
mad/20181121_depthmap_0289_0478_no_mad_M4_FinalMeasurability.tif,0.941064
mad/20181121_depthmap_0579_0391_no_mad_M4_FinalMeasurability.tif,0.845718
mad/20181121_depthmap_1530_0111_no_mad_M4_FinalMeasurability.tif,0.701369
mad/20181121_depthmap_1035_0255_no_mad_M4_FinalMeasurability.tif,0.940629
mad/20181121_depthmap_0102_0533_no_mad_M4_FinalMeasurability.tif,0.00963621
mad/20181121_depthmap_0670_0363_no_mad_M4_FinalMeasurability.tif,0.953807
mad/20181121_depthmap_1119_0231_no_mad_M4_FinalMeasurability.tif,0.711436
mad/20181121_depthmap_0131_0525_no_mad_M4_FinalMeasurability.tif,0.810789
mad/20181121_depthmap_0164_0515_no_mad_M4_FinalMeasurability.tif,0.397558
mad/20181121_depthmap_0421_0438_no_mad_M4_FinalMeasurability.tif,0.831953
mad/20181121_depthmap_1177_0213_no_mad_M4_FinalMeasurability.tif,0.954997
mad/20181121_depthmap_0617_0380_no_mad_M4_FinalMeasurability.tif,0.710332
mad/20181121_depthmap_1217_0202_no_mad_M4_FinalMeasurability.tif,0.89277
mad/20181121_depthmap_0551_0399_no_mad_M4_FinalMeasurability.tif,0.92289
mad/20181121_depthmap_1183_0211_no_mad_M4_FinalMeasurability.tif,0.934205
mad/20181121_depthmap_0914_0292_no_mad_M4_FinalMeasurability.tif,0.559695
mad/20181121_depthmap_1171_0215_no_mad_M4_FinalMeasurability.tif,0.948787
mad/20181121_depthmap_0695_0356_no_mad_M4_FinalMeasurability.tif,0.915912
mad/20181121_depthmap_1179_0213_no_mad_M4_FinalMeasurability.tif,0.755982
mad/20181121_depthmap_0019_0557_no_mad_M4_FinalMeasurability.tif,0.0320834
mad/20181121_depthmap_0470_0424_no_mad_M4_FinalMeasurability.tif,0.92733
mad/20181121_depthmap_0838_0314_no_mad_M4_FinalMeasurability.tif,0.560311
mad/20181121_depthmap_0832_0315_no_mad_M4_FinalMeasurability.tif,0.0249183
mad/20181121_depthmap_0840_0313_no_mad_M4_FinalMeasurability.tif,0.442165
mad/20181121_depthmap_1480_0125_no_mad_M4_FinalMeasurability.tif,0.939902
mad/20181121_depthmap_1202_0206_no_mad_M4_FinalMeasurability.tif,0.865048
mad/20181121_depthmap_0433_0436_no_mad_M4_FinalMeasurability.tif,0
mad/20181121_depthmap_1182_0212_no_mad_M4_FinalMeasurability.tif,0.792526
mad/20181121_depthmap_1110_0233_no_mad_M4_FinalMeasurability.tif,0.928969
mad/20181121_depthmap_1417_0144_no_mad_M4_FinalMeasurability.tif,0.930424
mad/20181121_depthmap_1088_0239_no_mad_M4_FinalMeasurability.tif,0.932652
mad/20181121_depthmap_1094_0238_no_mad_M4_FinalMeasurability.tif,0.886368
mad/20181121_depthmap_0817_0319_no_mad_M4_FinalMeasurability.tif,0.175171
mad/20181121_depthmap_1867_0004_no_mad_M4_FinalMeasurability.tif,0.938115
mad/20181121_depthmap_1384_0153_no_mad_M4_FinalMeasurability.tif,0.936851
mad/20181121_depthmap_0368_0454_no_mad_M4_FinalMeasurability.tif,0.954286
mad/20181121_depthmap_0735_0345_no_mad_M4_FinalMeasurability.tif,0.838864
mad/20181121_depthmap_0175_0511_no_mad_M4_FinalMeasurability.tif,0.942547
mad/20181121_depthmap_0047_0551_no_mad_M4_FinalMeasurability.tif,0.0109008
mad/20181121_depthmap_1521_0114_no_mad_M4_FinalMeasurability.tif,0.486089
mad/20181121_depthmap_0002_0563_no_mad_M4_FinalMeasurability.tif,0.241544
