relative_path,mean_rugosity
rug/20181121_depthmap_1369_0157_no_r002_rug.tif,1.01556
rug/20181121_depthmap_0004_0562_no_r002_rug.tif,1.04999
rug/20181121_depthmap_0353_0458_no_r002_rug.tif,1.02322
rug/20181121_depthmap_0433_0435_no_r002_rug.tif,1.10687
rug/20181121_depthmap_0366_0454_no_r002_rug.tif,1.03407
rug/20181121_depthmap_0489_0418_no_r002_rug.tif,1.02352
rug/20181121_depthmap_0189_0507_no_r002_rug.tif,1.03248
rug/20181121_depthmap_1583_0096_no_r002_rug.tif,1.03053
rug/20181121_depthmap_1843_0020_no_r002_rug.tif,1.02681
rug/20181121_depthmap_1754_0046_no_r002_rug.tif,1.03176
rug/20181121_depthmap_1304_0177_no_r002_rug.tif,1.02787
rug/20181121_depthmap_0374_0453_no_r002_rug.tif,1.04166
rug/20181121_depthmap_1449_0134_no_r002_rug.tif,1.01625
rug/20181121_depthmap_1732_0053_no_r002_rug.tif,1.03285
rug/20181121_depthmap_1462_0131_no_r002_rug.tif,1.02383
rug/20181121_depthmap_0295_0476_no_r002_rug.tif,1.04013
rug/20181121_depthmap_0321_0468_no_r002_rug.tif,1.01604
rug/20181121_depthmap_1093_0238_no_r002_rug.tif,1.02108
rug/20181121_depthmap_0613_0380_no_r002_rug.tif,1.05183
rug/20181121_depthmap_1776_0040_no_r002_rug.tif,1.03298
rug/20181121_depthmap_0336_0464_no_r002_rug.tif,1.02576
rug/20181121_depthmap_1323_0171_no_r002_rug.tif,1.02322
rug/20181121_depthmap_0637_0373_no_r002_rug.tif,1.16904
rug/20181121_depthmap_1056_0249_no_r002_rug.tif,1.01544
rug/20181121_depthmap_0720_0349_no_r002_rug.tif,1.03158
rug/20181121_depthmap_1611_0087_no_r002_rug.tif,1.02314
rug/20181121_depthmap_0071_0543_no_r002_rug.tif,1.0559
rug/20181121_depthmap_0081_0541_no_r002_rug.tif,1.21183
rug/20181121_depthmap_0413_0441_no_r002_rug.tif,1.01858
rug/20181121_depthmap_0885_0299_no_r002_rug.tif,1.08802
rug/20181121_depthmap_0282_0480_no_r002_rug.tif,1.02994
rug/20181121_depthmap_0107_0531_no_r002_rug.tif,1.14979
rug/20181121_depthmap_0287_0478_no_r002_rug.tif,1.02011
rug/20181121_depthmap_0273_0482_no_r002_rug.tif,1.02716
rug/20181121_depthmap_0372_0453_no_r002_rug.tif,1.02527
rug/20181121_depthmap_0752_0339_no_r002_rug.tif,1.024
rug/20181121_depthmap_0431_0436_no_r002_rug.tif,1.02188
rug/20181121_depthmap_1854_0017_no_r002_rug.tif,1.02441
rug/20181121_depthmap_1705_0060_no_r002_rug.tif,1.02159
rug/20181121_depthmap_1579_0097_no_r002_rug.tif,1.03116
rug/20181121_depthmap_0953_0280_no_r002_rug.tif,1.02872
rug/20181121_depthmap_0096_0535_no_r002_rug.tif,1.22851
rug/20181121_depthmap_0095_0535_no_r002_rug.tif,1.40981
rug/20181121_depthmap_1491_0122_no_r002_rug.tif,1.02131
rug/20181121_depthmap_0943_0283_no_r002_rug.tif,1.03874
rug/20181121_depthmap_0125_0526_no_r002_rug.tif,1.02474
rug/20181121_depthmap_0269_0483_no_r002_rug.tif,1.0475
rug/20181121_depthmap_0297_0475_no_r002_rug.tif,1.01673
rug/20181121_depthmap_0694_0356_no_r002_rug.tif,1.06215
rug/20181121_depthmap_1824_0025_no_r002_rug.tif,1.04924
rug/20181121_depthmap_1286_0182_no_r002_rug.tif,1.0217
rug/20181121_depthmap_0650_0370_no_r002_rug.tif,1.02882
rug/20181121_depthmap_0272_0483_no_r002_rug.tif,1.03151
rug/20181121_depthmap_1140_0225_no_r002_rug.tif,1.03433
rug/20181121_depthmap_0604_0384_no_r002_rug.tif,1.03255
rug/20181121_depthmap_0343_0461_no_r002_rug.tif,1.0245
rug/20181121_depthmap_0456_0429_no_r002_rug.tif,1.09599
rug/20181121_depthmap_0236_0493_no_r002_rug.tif,1.02284
rug/20181121_depthmap_0471_0424_no_r002_rug.tif,1.05173
rug/20181121_depthmap_0788_0329_no_r002_rug.tif,1.0294
rug/20181121_depthmap_1407_0146_no_r002_rug.tif,1.02046
rug/20181121_depthmap_1659_0073_no_r002_rug.tif,1.02184
rug/20181121_depthmap_1662_0072_no_r002_rug.tif,1.02537
rug/20181121_depthmap_1332_0168_no_r002_rug.tif,1.01679
rug/20181121_depthmap_1570_0099_no_r002_rug.tif,1.01934
rug/20181121_depthmap_1837_0022_no_r002_rug.tif,1.03038
rug/20181121_depthmap_0905_0293_no_r002_rug.tif,1.13944
rug/20181121_depthmap_0165_0514_no_r002_rug.tif,1.03417
rug/20181121_depthmap_1283_0183_no_r002_rug.tif,1.02358
rug/20181121_depthmap_1158_0219_no_r002_rug.tif,1.02142
rug/20181121_depthmap_0861_0308_no_r002_rug.tif,1.07043
rug/20181121_depthmap_1613_0086_no_r002_rug.tif,1.03169
rug/20181121_depthmap_0047_0550_no_r002_rug.tif,1.16005
rug/20181121_depthmap_1345_0165_no_r002_rug.tif,1.02489
rug/20181121_depthmap_1323_0170_no_r002_rug.tif,1.052
rug/20181121_depthmap_1297_0178_no_r002_rug.tif,1.02717
rug/20181121_depthmap_1513_0116_no_r002_rug.tif,1.03857
rug/20181121_depthmap_1800_0033_no_r002_rug.tif,1.02797
rug/20181121_depthmap_0593_0387_no_r002_rug.tif,1.03278
rug/20181121_depthmap_0553_0399_no_r002_rug.tif,1.02989
rug/20181121_depthmap_0488_0418_no_r002_rug.tif,1.04425
rug/20181121_depthmap_0835_0315_no_r002_rug.tif,1.14184
rug/20181121_depthmap_0422_0438_no_r002_rug.tif,1.01691
rug/20181121_depthmap_0617_0379_no_r002_rug.tif,1.03014
rug/20181121_depthmap_0680_0360_no_r002_rug.tif,1.05474
rug/20181121_depthmap_0135_0524_no_r002_rug.tif,1.03596
rug/20181121_depthmap_1599_0090_no_r002_rug.tif,1.04392
rug/20181121_depthmap_0701_0354_no_r002_rug.tif,1.05195
rug/20181121_depthmap_0602_0384_no_r002_rug.tif,1.02419
rug/20181121_depthmap_0110_0531_no_r002_rug.tif,1.03262
rug/20181121_depthmap_1472_0127_no_r002_rug.tif,1.05766
rug/20181121_depthmap_1324_0170_no_r002_rug.tif,1.04119
rug/20181121_depthmap_1860_0016_no_r002_rug.tif,1.02486
rug/20181121_depthmap_1847_0019_no_r002_rug.tif,1.02972
rug/20181121_depthmap_0243_0492_no_r002_rug.tif,1.0302
rug/20181121_depthmap_0405_0443_no_r002_rug.tif,1.02121
rug/20181121_depthmap_0368_0454_no_r002_rug.tif,1.01785
rug/20181121_depthmap_1317_0172_no_r002_rug.tif,1.05989
rug/20181121_depthmap_0846_0311_no_r002_rug.tif,1.18691
rug/20181121_depthmap_0801_0325_no_r002_rug.tif,1.03622
rug/20181121_depthmap_1738_0051_no_r002_rug.tif,1.03363
rug/20181121_depthmap_1638_0079_no_r002_rug.tif,1.02105
rug/20181121_depthmap_0311_0471_no_r002_rug.tif,1.01739
rug/20181121_depthmap_0895_0297_no_r002_rug.tif,1.06641
rug/20181121_depthmap_0927_0287_no_r002_rug.tif,1.1753
rug/20181121_depthmap_0850_0310_no_r002_rug.tif,1.16623
rug/20181121_depthmap_1224_0200_no_r002_rug.tif,1.02594
rug/20181121_depthmap_1232_0198_no_r002_rug.tif,1.02516
rug/20181121_depthmap_0015_0560_no_r002_rug.tif,1.13544
rug/20181121_depthmap_1407_0147_no_r002_rug.tif,1.03053
rug/20181121_depthmap_0350_0460_no_r002_rug.tif,1.02472
rug/20181121_depthmap_0176_0511_no_r002_rug.tif,1.0332
rug/20181121_depthmap_1023_0258_no_r002_rug.tif,1.05898
rug/20181121_depthmap_0557_0398_no_r002_rug.tif,1.03505
rug/20181121_depthmap_1400_0148_no_r002_rug.tif,1.01966
rug/20181121_depthmap_1218_0201_no_r002_rug.tif,1.01624
rug/20181121_depthmap_0101_0533_no_r002_rug.tif,1.1806
rug/20181121_depthmap_1815_0028_no_r002_rug.tif,1.02052
rug/20181121_depthmap_1557_0103_no_r002_rug.tif,1.0273
rug/20181121_depthmap_1623_0084_no_r002_rug.tif,1.03213
rug/20181121_depthmap_0813_0322_no_r002_rug.tif,1.04668
rug/20181121_depthmap_1109_0234_no_r002_rug.tif,1.02518
rug/20181121_depthmap_0330_0466_no_r002_rug.tif,1.02807
rug/20181121_depthmap_0434_0434_no_r002_rug.tif,1.26388
rug/20181121_depthmap_1694_0063_no_r002_rug.tif,1.02205
rug/20181121_depthmap_0455_0428_no_r002_rug.tif,1.12546
rug/20181121_depthmap_1317_0173_no_r002_rug.tif,1.02999
rug/20181121_depthmap_0688_0358_no_r002_rug.tif,1.02521
rug/20181121_depthmap_0780_0331_no_r002_rug.tif,1.07512
rug/20181121_depthmap_0819_0319_no_r002_rug.tif,1.10817
rug/20181121_depthmap_0320_0468_no_r002_rug.tif,1.02194
rug/20181121_depthmap_0397_0445_no_r002_rug.tif,1.02566
rug/20181121_depthmap_0882_0301_no_r002_rug.tif,1.03352
rug/20181121_depthmap_0220_0498_no_r002_rug.tif,1.03246
rug/20181121_depthmap_0398_0445_no_r002_rug.tif,1.01532
rug/20181121_depthmap_0528_0407_no_r002_rug.tif,1.03116
rug/20181121_depthmap_0554_0398_no_r002_rug.tif,1.05626
rug/20181121_depthmap_1692_0064_no_r002_rug.tif,1.04975
rug/20181121_depthmap_0945_0281_no_r002_rug.tif,1.08755
rug/20181121_depthmap_1772_0040_no_r002_rug.tif,1.23298
rug/20181121_depthmap_1120_0230_no_r002_rug.tif,1.01545
rug/20181121_depthmap_0751_0340_no_r002_rug.tif,1.03639
rug/20181121_depthmap_0048_0550_no_r002_rug.tif,1.27495
rug/20181121_depthmap_0760_0337_no_r002_rug.tif,1.02479
rug/20181121_depthmap_1018_0260_no_r002_rug.tif,1.01806
rug/20181121_depthmap_0075_0541_no_r002_rug.tif,1.20333
rug/20181121_depthmap_0025_0556_no_r002_rug.tif,1.13082
rug/20181121_depthmap_1293_0179_no_r002_rug.tif,1.05285
rug/20181121_depthmap_0705_0353_no_r002_rug.tif,1.064
rug/20181121_depthmap_1133_0226_no_r002_rug.tif,1.01783
rug/20181121_depthmap_0026_0556_no_r002_rug.tif,1.25847
rug/20181121_depthmap_1693_0063_no_r002_rug.tif,1.04319
rug/20181121_depthmap_1609_0088_no_r002_rug.tif,1.03638
rug/20181121_depthmap_1406_0146_no_r002_rug.tif,1.05907
rug/20181121_depthmap_0309_0471_no_r002_rug.tif,1.04489
rug/20181121_depthmap_1234_0197_no_r002_rug.tif,1.02257
rug/20181121_depthmap_1614_0086_no_r002_rug.tif,1.02325
rug/20181121_depthmap_0841_0312_no_r002_rug.tif,1.0842
rug/20181121_depthmap_0610_0382_no_r002_rug.tif,1.03695
rug/20181121_depthmap_0157_0516_no_r002_rug.tif,1.03559
rug/20181121_depthmap_0769_0334_no_r002_rug.tif,1.07213
rug/20181121_depthmap_0660_0367_no_r002_rug.tif,1.02936
rug/20181121_depthmap_1480_0125_no_r002_rug.tif,1.02003
rug/20181121_depthmap_0777_0331_no_r002_rug.tif,1.19443
rug/20181121_depthmap_0548_0401_no_r002_rug.tif,1.03039
rug/20181121_depthmap_0199_0505_no_r002_rug.tif,1.04763
rug/20181121_depthmap_0446_0432_no_r002_rug.tif,1.07597
rug/20181121_depthmap_1803_0031_no_r002_rug.tif,1.06563
rug/20181121_depthmap_1690_0064_no_r002_rug.tif,1.02753
rug/20181121_depthmap_0097_0534_no_r002_rug.tif,1.21281
rug/20181121_depthmap_1349_0163_no_r002_rug.tif,1.01721
rug/20181121_depthmap_0049_0549_no_r002_rug.tif,1.21073
rug/20181121_depthmap_0837_0314_no_r002_rug.tif,1.04171
rug/20181121_depthmap_0668_0365_no_r002_rug.tif,1.02909
rug/20181121_depthmap_1752_0047_no_r002_rug.tif,1.03959
rug/20181121_depthmap_1796_0033_no_r002_rug.tif,1.05458
rug/20181121_depthmap_0744_0342_no_r002_rug.tif,1.03238
rug/20181121_depthmap_1068_0245_no_r002_rug.tif,1.03879
rug/20181121_depthmap_0447_0431_no_r002_rug.tif,1.20677
rug/20181121_depthmap_0332_0465_no_r002_rug.tif,1.02182
rug/20181121_depthmap_0823_0318_no_r002_rug.tif,1.06869
rug/20181121_depthmap_1859_0016_no_r002_rug.tif,1.03375
rug/20181121_depthmap_1767_0042_no_r002_rug.tif,1.0159
rug/20181121_depthmap_1828_0025_no_r002_rug.tif,1.02928
rug/20181121_depthmap_0957_0278_no_r002_rug.tif,1.01982
rug/20181121_depthmap_1396_0150_no_r002_rug.tif,1.02703
rug/20181121_depthmap_1802_0032_no_r002_rug.tif,1.0246
rug/20181121_depthmap_0012_0560_no_r002_rug.tif,1.07187
rug/20181121_depthmap_0400_0445_no_r002_rug.tif,1.02249
rug/20181121_depthmap_1258_0189_no_r002_rug.tif,1.06471
rug/20181121_depthmap_1725_0055_no_r002_rug.tif,1.03597
rug/20181121_depthmap_0581_0391_no_r002_rug.tif,1.03467
rug/20181121_depthmap_1686_0066_no_r002_rug.tif,1.03113
rug/20181121_depthmap_0021_0558_no_r002_rug.tif,1.18886
rug/20181121_depthmap_0020_0557_no_r002_rug.tif,1.2761
rug/20181121_depthmap_0289_0477_no_r002_rug.tif,1.03834
rug/20181121_depthmap_1544_0107_no_r002_rug.tif,1.02901
rug/20181121_depthmap_1372_0156_no_r002_rug.tif,1.01752
rug/20181121_depthmap_1524_0113_no_r002_rug.tif,1.06674
rug/20181121_depthmap_1161_0218_no_r002_rug.tif,1.01972
rug/20181121_depthmap_0567_0394_no_r002_rug.tif,1.07261
rug/20181121_depthmap_1812_0029_no_r002_rug.tif,1.18239
rug/20181121_depthmap_1835_0023_no_r002_rug.tif,1.03593
rug/20181121_depthmap_0120_0527_no_r002_rug.tif,1.04252
rug/20181121_depthmap_1196_0208_no_r002_rug.tif,1.02307
rug/20181121_depthmap_0452_0429_no_r002_rug.tif,1.16872
rug/20181121_depthmap_1030_0257_no_r002_rug.tif,1.02403
rug/20181121_depthmap_1263_0189_no_r002_rug.tif,1.02364
rug/20181121_depthmap_0681_0361_no_r002_rug.tif,1.03701
rug/20181121_depthmap_1647_0077_no_r002_rug.tif,1.02928
rug/20181121_depthmap_1187_0210_no_r002_rug.tif,1.02228
rug/20181121_depthmap_0083_0540_no_r002_rug.tif,1.24563
rug/20181121_depthmap_1051_0251_no_r002_rug.tif,1.03089
rug/20181121_depthmap_0667_0364_no_r002_rug.tif,1.03577
rug/20181121_depthmap_1708_0060_no_r002_rug.tif,1.03093
rug/20181121_depthmap_1052_0251_no_r002_rug.tif,1.02318
rug/20181121_depthmap_1783_0037_no_r002_rug.tif,1.05128
rug/20181121_depthmap_1420_0142_no_r002_rug.tif,1.03014
rug/20181121_depthmap_0470_0424_no_r002_rug.tif,1.02483
rug/20181121_depthmap_0360_0457_no_r002_rug.tif,1.03794
rug/20181121_depthmap_0497_0415_no_r002_rug.tif,1.07132
rug/20181121_depthmap_1062_0248_no_r002_rug.tif,1.02473
rug/20181121_depthmap_0388_0448_no_r002_rug.tif,1.02032
rug/20181121_depthmap_1603_0090_no_r002_rug.tif,1.02839
rug/20181121_depthmap_1411_0145_no_r002_rug.tif,1.01673
rug/20181121_depthmap_1708_0059_no_r002_rug.tif,1.02339
rug/20181121_depthmap_1826_0025_no_r002_rug.tif,1.0432
rug/20181121_depthmap_1543_0107_no_r002_rug.tif,1.02527
rug/20181121_depthmap_0812_0321_no_r002_rug.tif,1.02424
rug/20181121_depthmap_1825_0026_no_r002_rug.tif,1.02612
rug/20181121_depthmap_1237_0196_no_r002_rug.tif,1.02173
rug/20181121_depthmap_1152_0220_no_r002_rug.tif,1.05294
rug/20181121_depthmap_0612_0381_no_r002_rug.tif,1.02336
rug/20181121_depthmap_0551_0400_no_r002_rug.tif,1.03234
rug/20181121_depthmap_0107_0532_no_r002_rug.tif,1.04718
rug/20181121_depthmap_1068_0246_no_r002_rug.tif,1.02547
rug/20181121_depthmap_1415_0144_no_r002_rug.tif,1.01906
rug/20181121_depthmap_0231_0495_no_r002_rug.tif,1.03389
rug/20181121_depthmap_1525_0112_no_r002_rug.tif,1.02387
rug/20181121_depthmap_1480_0126_no_r002_rug.tif,1.02798
rug/20181121_depthmap_1449_0135_no_r002_rug.tif,1.02358
rug/20181121_depthmap_1067_0246_no_r002_rug.tif,1.029
rug/20181121_depthmap_1790_0035_no_r002_rug.tif,1.04663
rug/20181121_depthmap_1221_0201_no_r002_rug.tif,1.02571
rug/20181121_depthmap_0876_0302_no_r002_rug.tif,1.02293
rug/20181121_depthmap_0278_0481_no_r002_rug.tif,1.03597
rug/20181121_depthmap_1447_0135_no_r002_rug.tif,1.02115
rug/20181121_depthmap_0315_0470_no_r002_rug.tif,1.02384
rug/20181121_depthmap_1518_0115_no_r002_rug.tif,1.05442
rug/20181121_depthmap_1752_0046_no_r002_rug.tif,1.03593
rug/20181121_depthmap_1503_0118_no_r002_rug.tif,1.03906
rug/20181121_depthmap_1490_0122_no_r002_rug.tif,1.02337
rug/20181121_depthmap_1227_0199_no_r002_rug.tif,1.02294
rug/20181121_depthmap_0252_0489_no_r002_rug.tif,1.03377
rug/20181121_depthmap_0283_0479_no_r002_rug.tif,1.02388
rug/20181121_depthmap_0161_0516_no_r002_rug.tif,1.14062
rug/20181121_depthmap_0049_0550_no_r002_rug.tif,1.23153
rug/20181121_depthmap_0338_0463_no_r002_rug.tif,1.01627
rug/20181121_depthmap_0083_0539_no_r002_rug.tif,1.15901
rug/20181121_depthmap_0157_0517_no_r002_rug.tif,1.03501
rug/20181121_depthmap_1326_0170_no_r002_rug.tif,1.02061
rug/20181121_depthmap_1630_0082_no_r002_rug.tif,1.02853
rug/20181121_depthmap_0722_0348_no_r002_rug.tif,1.0264
rug/20181121_depthmap_1731_0053_no_r002_rug.tif,1.03021
rug/20181121_depthmap_0210_0501_no_r002_rug.tif,1.02708
rug/20181121_depthmap_1450_0134_no_r002_rug.tif,1.01907
rug/20181121_depthmap_0050_0549_no_r002_rug.tif,1.13005
rug/20181121_depthmap_0396_0446_no_r002_rug.tif,1.03767
rug/20181121_depthmap_1140_0224_no_r002_rug.tif,1.01856
rug/20181121_depthmap_1660_0073_no_r002_rug.tif,1.02271
rug/20181121_depthmap_0661_0367_no_r002_rug.tif,1.15993
rug/20181121_depthmap_0218_0498_no_r002_rug.tif,1.03886
rug/20181121_depthmap_0676_0361_no_r002_rug.tif,1.0998
rug/20181121_depthmap_1180_0212_no_r002_rug.tif,1.02903
rug/20181121_depthmap_0902_0294_no_r002_rug.tif,1.18897
rug/20181121_depthmap_1661_0073_no_r002_rug.tif,1.03071
rug/20181121_depthmap_1169_0216_no_r002_rug.tif,1.02292
rug/20181121_depthmap_0748_0340_no_r002_rug.tif,1.15919
rug/20181121_depthmap_1711_0059_no_r002_rug.tif,1.03031
rug/20181121_depthmap_0704_0354_no_r002_rug.tif,1.04423
rug/20181121_depthmap_0587_0388_no_r002_rug.tif,1.05782
rug/20181121_depthmap_1836_0022_no_r002_rug.tif,1.04783
rug/20181121_depthmap_0672_0363_no_r002_rug.tif,1.05344
rug/20181121_depthmap_0350_0459_no_r002_rug.tif,1.02228
rug/20181121_depthmap_0334_0464_no_r002_rug.tif,1.02083
rug/20181121_depthmap_1763_0043_no_r002_rug.tif,1.02132
rug/20181121_depthmap_1419_0143_no_r002_rug.tif,1.02168
rug/20181121_depthmap_0692_0357_no_r002_rug.tif,1.0293
rug/20181121_depthmap_1736_0051_no_r002_rug.tif,1.04246
rug/20181121_depthmap_1096_0237_no_r002_rug.tif,1.01626
rug/20181121_depthmap_1414_0145_no_r002_rug.tif,1.02435
rug/20181121_depthmap_1016_0261_no_r002_rug.tif,1.02303
rug/20181121_depthmap_0018_0559_no_r002_rug.tif,1.23006
rug/20181121_depthmap_1565_0100_no_r002_rug.tif,1.03132
rug/20181121_depthmap_0298_0475_no_r002_rug.tif,1.02338
rug/20181121_depthmap_1536_0109_no_r002_rug.tif,1.02732
rug/20181121_depthmap_1203_0205_no_r002_rug.tif,1.05941
rug/20181121_depthmap_1353_0162_no_r002_rug.tif,1.01938
rug/20181121_depthmap_1147_0222_no_r002_rug.tif,1.0164
rug/20181121_depthmap_1755_0046_no_r002_rug.tif,1.03559
rug/20181121_depthmap_0369_0454_no_r002_rug.tif,1.02456
rug/20181121_depthmap_1640_0079_no_r002_rug.tif,1.02853
rug/20181121_depthmap_0656_0368_no_r002_rug.tif,1.02187
rug/20181121_depthmap_0040_0553_no_r002_rug.tif,1.0886
rug/20181121_depthmap_0417_0440_no_r002_rug.tif,1.05932
rug/20181121_depthmap_1555_0104_no_r002_rug.tif,1.03387
rug/20181121_depthmap_1853_0017_no_r002_rug.tif,1.02112
rug/20181121_depthmap_1040_0254_no_r002_rug.tif,1.04
rug/20181121_depthmap_0839_0313_no_r002_rug.tif,1.08822
rug/20181121_depthmap_1041_0254_no_r002_rug.tif,1.03075
rug/20181121_depthmap_1185_0211_no_r002_rug.tif,1.02109
rug/20181121_depthmap_1037_0254_no_r002_rug.tif,1.03237
rug/20181121_depthmap_1844_0020_no_r002_rug.tif,1.03492
rug/20181121_depthmap_0679_0361_no_r002_rug.tif,1.04364
rug/20181121_depthmap_0653_0369_no_r002_rug.tif,1.05055
rug/20181121_depthmap_1160_0219_no_r002_rug.tif,1.0268
rug/20181121_depthmap_0758_0338_no_r002_rug.tif,1.02581
rug/20181121_depthmap_1871_0002_no_r002_rug.tif,1.06685
rug/20181121_depthmap_0006_0562_no_r002_rug.tif,1.11369
rug/20181121_depthmap_1352_0163_no_r002_rug.tif,1.02173
rug/20181121_depthmap_0661_0366_no_r002_rug.tif,1.15793
rug/20181121_depthmap_1766_0043_no_r002_rug.tif,1.03937
rug/20181121_depthmap_1704_0060_no_r002_rug.tif,1.08576
rug/20181121_depthmap_1816_0028_no_r002_rug.tif,1.02636
rug/20181121_depthmap_0285_0478_no_r002_rug.tif,1.04565
rug/20181121_depthmap_0224_0497_no_r002_rug.tif,1.04718
rug/20181121_depthmap_1545_0107_no_r002_rug.tif,1.02676
rug/20181121_depthmap_0257_0488_no_r002_rug.tif,1.03349
rug/20181121_depthmap_1222_0200_no_r002_rug.tif,1.01513
rug/20181121_depthmap_0393_0447_no_r002_rug.tif,1.02589
rug/20181121_depthmap_0071_0542_no_r002_rug.tif,1.04162
rug/20181121_depthmap_0558_0398_no_r002_rug.tif,1.0664
rug/20181121_depthmap_0586_0389_no_r002_rug.tif,1.02985
rug/20181121_depthmap_0707_0353_no_r002_rug.tif,1.07786
rug/20181121_depthmap_1388_0151_no_r002_rug.tif,1.05153
rug/20181121_depthmap_0295_0475_no_r002_rug.tif,1.06295
rug/20181121_depthmap_1065_0246_no_r002_rug.tif,1.02892
rug/20181121_depthmap_1198_0207_no_r002_rug.tif,1.01769
rug/20181121_depthmap_1173_0214_no_r002_rug.tif,1.02905
rug/20181121_depthmap_0860_0307_no_r002_rug.tif,1.12254
rug/20181121_depthmap_0428_0437_no_r002_rug.tif,1.01895
rug/20181121_depthmap_1790_0036_no_r002_rug.tif,1.0337
rug/20181121_depthmap_1075_0243_no_r002_rug.tif,1.04339
rug/20181121_depthmap_1315_0174_no_r002_rug.tif,1.02316
rug/20181121_depthmap_0380_0451_no_r002_rug.tif,1.02533
rug/20181121_depthmap_0784_0330_no_r002_rug.tif,1.07306
rug/20181121_depthmap_1443_0136_no_r002_rug.tif,1.01793
rug/20181121_depthmap_1661_0072_no_r002_rug.tif,1.03797
rug/20181121_depthmap_1096_0238_no_r002_rug.tif,1.02484
rug/20181121_depthmap_1247_0192_no_r002_rug.tif,1.06129
rug/20181121_depthmap_0659_0367_no_r002_rug.tif,1.02424
rug/20181121_depthmap_1617_0085_no_r002_rug.tif,1.02266
rug/20181121_depthmap_1129_0227_no_r002_rug.tif,1.02989
rug/20181121_depthmap_0515_0411_no_r002_rug.tif,1.02606
rug/20181121_depthmap_0347_0461_no_r002_rug.tif,1.02944
rug/20181121_depthmap_1337_0166_no_r002_rug.tif,1.05597
rug/20181121_depthmap_1378_0154_no_r002_rug.tif,1.04669
rug/20181121_depthmap_0476_0422_no_r002_rug.tif,1.03148
rug/20181121_depthmap_0108_0531_no_r002_rug.tif,1.03337
rug/20181121_depthmap_1588_0094_no_r002_rug.tif,1.03582
rug/20181121_depthmap_0475_0422_no_r002_rug.tif,1.0858
rug/20181121_depthmap_1756_0046_no_r002_rug.tif,1.03234
rug/20181121_depthmap_1651_0076_no_r002_rug.tif,1.02764
rug/20181121_depthmap_0148_0519_no_r002_rug.tif,1.15765
rug/20181121_depthmap_0933_0285_no_r002_rug.tif,1.14467
rug/20181121_depthmap_1166_0217_no_r002_rug.tif,1.02567
rug/20181121_depthmap_0932_0286_no_r002_rug.tif,1.06886
rug/20181121_depthmap_1569_0100_no_r002_rug.tif,1.02516
rug/20181121_depthmap_1481_0125_no_r002_rug.tif,1.0232
rug/20181121_depthmap_0893_0298_no_r002_rug.tif,1.05208
rug/20181121_depthmap_1156_0220_no_r002_rug.tif,1.02695
rug/20181121_depthmap_0475_0423_no_r002_rug.tif,1.03189
rug/20181121_depthmap_0986_0270_no_r002_rug.tif,1.2083
rug/20181121_depthmap_0647_0370_no_r002_rug.tif,1.02424
rug/20181121_depthmap_1670_0070_no_r002_rug.tif,1.03583
rug/20181121_depthmap_1511_0117_no_r002_rug.tif,1.03533
rug/20181121_depthmap_1348_0164_no_r002_rug.tif,1.02623
rug/20181121_depthmap_1815_0029_no_r002_rug.tif,1.0381
rug/20181121_depthmap_0172_0513_no_r002_rug.tif,1.03843
rug/20181121_depthmap_0372_0452_no_r002_rug.tif,1.04539
rug/20181121_depthmap_1160_0218_no_r002_rug.tif,1.01695
rug/20181121_depthmap_0307_0472_no_r002_rug.tif,1.01872
rug/20181121_depthmap_1136_0226_no_r002_rug.tif,1.02285
rug/20181121_depthmap_0001_0563_no_r002_rug.tif,1.14403
rug/20181121_depthmap_0964_0276_no_r002_rug.tif,1.01841
rug/20181121_depthmap_0031_0555_no_r002_rug.tif,1.08403
rug/20181121_depthmap_1856_0016_no_r002_rug.tif,1.15378
rug/20181121_depthmap_0242_0492_no_r002_rug.tif,1.03341
rug/20181121_depthmap_1084_0240_no_r002_rug.tif,1.06039
rug/20181121_depthmap_1464_0129_no_r002_rug.tif,1.04967
rug/20181121_depthmap_0213_0500_no_r002_rug.tif,1.02522
rug/20181121_depthmap_0345_0461_no_r002_rug.tif,1.01848
rug/20181121_depthmap_0369_0453_no_r002_rug.tif,1.04011
rug/20181121_depthmap_0274_0482_no_r002_rug.tif,1.0429
rug/20181121_depthmap_0383_0449_no_r002_rug.tif,1.04685
rug/20181121_depthmap_0258_0487_no_r002_rug.tif,1.02763
rug/20181121_depthmap_0092_0536_no_r002_rug.tif,1.03813
rug/20181121_depthmap_0878_0302_no_r002_rug.tif,1.02971
rug/20181121_depthmap_1338_0166_no_r002_rug.tif,1.02024
rug/20181121_depthmap_1729_0054_no_r002_rug.tif,1.03041
rug/20181121_depthmap_1119_0231_no_r002_rug.tif,1.03991
rug/20181121_depthmap_1292_0180_no_r002_rug.tif,1.01718
rug/20181121_depthmap_1873_0002_no_r002_rug.tif,1.02477
rug/20181121_depthmap_1685_0066_no_r002_rug.tif,1.0272
rug/20181121_depthmap_1637_0079_no_r002_rug.tif,1.04735
rug/20181121_depthmap_1290_0181_no_r002_rug.tif,1.02596
rug/20181121_depthmap_0922_0288_no_r002_rug.tif,1.03839
rug/20181121_depthmap_0421_0438_no_r002_rug.tif,1.05112
rug/20181121_depthmap_1074_0244_no_r002_rug.tif,1.04806
rug/20181121_depthmap_0377_0451_no_r002_rug.tif,1.04148
rug/20181121_depthmap_0522_0408_no_r002_rug.tif,1.06714
